rva	va	name	storage	source	source_raw
0x0004b340	0x0005b340	_makelist	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b794	0x0005b794	_findnode	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b7f8	0x0005b7f8	_skipcvtmark	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b820	0x0005b820	_canon_except	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c32c	0x0005c32c	_canon_except_bu	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c3b0	0x0005c3b0	_resetsp	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c414	0x0005c414	_savesp	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c468	0x0005c468	_allocsavesp	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c48c	0x0005c48c	_unwindcall	external	compiler_contribution_040 [_canon_except, _canon_except_bu, _resetsp...]	c:\c6\\cmerge\
0x0004c530	0x0005c530	_error	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c57c	0x0005c57c	_fatal	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c5c8	0x0005c5c8	_warning	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c624	0x0005c624	_message	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c7d4	0x0005c7d4	_print	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c81c	0x0005c81c	_format	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c834	0x0005c834	_do_format	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c90c	0x0005c90c	_close_all	external	compiler_contribution_041 [_error, _fatal, _warning...]	c:\c6\\cmerge\
0x0004c950	0x0005c950	_chwrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004c988	0x0005c988	_shwrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004ca70	0x0005ca70	_keywrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cae0	0x0005cae0	_lowrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cc34	0x0005cc34	_flwrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cc4c	0x0005cc4c	_dowrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cc64	0x0005cc64	_rtwrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cc7c	0x0005cc7c	_zswrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004cc9c	0x0005cc9c	_lswrite	external	compiler_contribution_042 [_chwrite, _shwrite, _keywrite...]	c:\c6\\cmerge\
0x0004ccd0	0x0005ccd0	__chkstk	external	i386\chkstk.asm	i386\chkstk.asm
0x0004cd00	0x0005cd00	__close	external	D:\nt\private\crt32st\lowio\close.c	D:\nt\private\crt32st\lowio\close.c
0x0004cd80	0x0005cd80	_CloseHandle	external		
0x0004cd86	0x0005cd86	_GetLastError	external		
0x0004cd8c	0x0005cd8c	__status87	external	D:\nt\private\fp32st\tran\i386\ieee87.c	D:\nt\private\fp32st\tran\i386\ieee87.c
0x0004cd9c	0x0005cd9c	__clear87	external	D:\nt\private\fp32st\tran\i386\ieee87.c	D:\nt\private\fp32st\tran\i386\ieee87.c
0x0004cdb0	0x0005cdb0	__control87	external	D:\nt\private\fp32st\tran\i386\ieee87.c	D:\nt\private\fp32st\tran\i386\ieee87.c
0x0004cdec	0x0005cdec	__cinit	external	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cecc	0x0005cecc	_exit	external	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cee0	0x0005cee0	__exit	external	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cef4	0x0005cef4	__cexit	external	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cf04	0x0005cf04	__c_exit	external	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cf14	0x0005cf14	doexit	static	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cf80	0x0005cf80	_doinitterm	static	D:\nt\private\crt32st\startup\crt0dat.c	D:\nt\private\crt32st\startup\crt0dat.c
0x0004cfac	0x0005cfac	_ExitProcess	external		
0x0004cfb2	0x0005cfb2	_GetFileType	external		
0x0004cfb8	0x0005cfb8	_GetStdHandle	external		
0x0004cfbe	0x0005cfbe	__dosmaperr	external	D:\nt\private\crt32st\dos\dosmap.c	D:\nt\private\crt32st\dos\dosmap.c
0x0004d03e	0x0005d03e	__except_handler	external	i386\crtexcpt.asm	i386\crtexcpt.asm
0x0004d0a0	0x0005d0a0	__global_unwind	external	i386\crtexcpt.asm	i386\crtexcpt.asm
0x0004d0a0	0x0005d0a0	__local_unwind	external	i386\crtexcpt.asm	i386\crtexcpt.asm
0x0004d0be	0x0005d0be	_DbgPrint	external		
0x0004d0c4	0x0005d0c4	_RtlUnwind	external		
0x0004d0ca	0x0005d0ca	__filbuf	external	D:\nt\private\crt32st\stdio\_filbuf.c	D:\nt\private\crt32st\stdio\_filbuf.c
0x0004d17a	0x0005d17a	__flsbuf	external	D:\nt\private\crt32st\stdio\_flsbuf.c	D:\nt\private\crt32st\stdio\_flsbuf.c
0x0004d2aa	0x0005d2aa	__fpmath	external	D:\nt\private\fp32st\conv\fpinit.c	D:\nt\private\fp32st\conv\fpinit.c
0x0004d2b2	0x0005d2b2	__fpclear	external	D:\nt\private\fp32st\conv\fpinit.c	D:\nt\private\fp32st\conv\fpinit.c
0x0004d2b6	0x0005d2b6	__cfltcvt_init	external	D:\nt\private\fp32st\conv\fpinit.c	D:\nt\private\fp32st\conv\fpinit.c
0x0004d2ea	0x0005d2ea	__forcdecpt	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d35e	0x0005d35e	__cropzeros	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d3ce	0x0005d3ce	__positive	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d3ee	0x0005d3ee	__fassign	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d432	0x0005d432	__cftoe	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d58e	0x0005d58e	_cftoe_g	static	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d5b6	0x0005d5b6	__cftof	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d6e2	0x0005d6e2	_cftof_g	static	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d706	0x0005d706	__cftog	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d7c6	0x0005d7c6	__cfltcvt	external	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d816	0x0005d816	_shift	static	D:\nt\private\fp32st\conv\cvt.c	D:\nt\private\fp32st\conv\cvt.c
0x0004d84a	0x0005d84a	__atold	external	D:\nt\private\fp32st\conv\i386\atold.c	D:\nt\private\fp32st\conv\i386\atold.c
0x0004d87a	0x0005d87a	___STRINGTOLD	external	D:\nt\private\fp32st\conv\strgtold.c	D:\nt\private\fp32st\conv\strgtold.c
0x0004de3a	0x0005de3a	___addl	external	D:\nt\private\fp32st\conv\mantold.c	D:\nt\private\fp32st\conv\mantold.c
0x0004de86	0x0005de86	___add_12	external	D:\nt\private\fp32st\conv\mantold.c	D:\nt\private\fp32st\conv\mantold.c
0x0004df06	0x0005df06	___shl_12	external	D:\nt\private\fp32st\conv\mantold.c	D:\nt\private\fp32st\conv\mantold.c
0x0004df56	0x0005df56	___shr_12	external	D:\nt\private\fp32st\conv\mantold.c	D:\nt\private\fp32st\conv\mantold.c
0x0004dfb2	0x0005dfb2	___mtold12	external	D:\nt\private\fp32st\conv\mantold.c	D:\nt\private\fp32st\conv\mantold.c
0x0004e0ba	0x0005e0ba	___ld12mul	external	D:\nt\private\fp32st\conv\tenpow.c	D:\nt\private\fp32st\conv\tenpow.c
0x0004e326	0x0005e326	___multtenpow12	external	D:\nt\private\fp32st\conv\tenpow.c	D:\nt\private\fp32st\conv\tenpow.c
0x0004e3aa	0x0005e3aa	__fltout	external	D:\nt\private\fp32st\conv\cfout.c	D:\nt\private\fp32st\conv\cfout.c
0x0004e41a	0x0005e41a	_$I10_OUTPUT	external	D:\nt\private\fp32st\conv\x10fout.c	D:\nt\private\fp32st\conv\x10fout.c
0x0004e7ca	0x0005e7ca	___dtold	external	D:\nt\private\fp32st\conv\ldtod.c	D:\nt\private\fp32st\conv\ldtod.c
0x0004e8d6	0x0005e8d6	___ldtod	external	D:\nt\private\fp32st\conv\ldtod.c	D:\nt\private\fp32st\conv\ldtod.c
0x0004ea3a	0x0005ea3a	__fptostr	external	D:\nt\private\crt32st\convert\_fptostr.c	D:\nt\private\crt32st\convert\_fptostr.c
0x0004eaca	0x0005eaca	__fptrap	external	D:\nt\private\crt32st\startup\crt0fp.c	D:\nt\private\crt32st\startup\crt0fp.c
0x0004eada	0x0005eada	_mainCRTStartup	external	D:\nt\private\crt32st\startup\crt0.c	D:\nt\private\crt32st\startup\crt0.c
0x0004ebfe	0x0005ebfe	inherit	static	D:\nt\private\crt32st\startup\crt0.c	D:\nt\private\crt32st\startup\crt0.c
0x0004ec66	0x0005ec66	__amsg_exit	external	D:\nt\private\crt32st\startup\crt0.c	D:\nt\private\crt32st\startup\crt0.c
0x0004ec8a	0x0005ec8a	_GetCommandLineA	external		
0x0004ec90	0x0005ec90	_GetEnvironmentStrings	external		
0x0004ec96	0x0005ec96	_GetStartupInfoA	external		
0x0004ec9c	0x0005ec9c	_GetVersion	external		
0x0004eca2	0x0005eca2	_UnhandledExceptionFilter	external		
0x0004eca8	0x0005eca8	__FF_MSGBANNER	external	D:\nt\private\crt32st\startup\crt0msg.c	D:\nt\private\crt32st\startup\crt0msg.c
0x0004ecd4	0x0005ecd4	__NMSG_WRITE	external	D:\nt\private\crt32st\startup\crt0msg.c	D:\nt\private\crt32st\startup\crt0msg.c
0x0004ed48	0x0005ed48	_WriteFile	external		
0x0004ed4e	0x0005ed4e	__alloc_osfhnd	external	D:\nt\private\crt32st\lowio\osfinfo.c	D:\nt\private\crt32st\lowio\osfinfo.c
0x0004ed8e	0x0005ed8e	__set_osfhnd	external	D:\nt\private\crt32st\lowio\osfinfo.c	D:\nt\private\crt32st\lowio\osfinfo.c
0x0004ee0a	0x0005ee0a	__free_osfhnd	external	D:\nt\private\crt32st\lowio\osfinfo.c	D:\nt\private\crt32st\lowio\osfinfo.c
0x0004ee8e	0x0005ee8e	__get_osfhandle	external	D:\nt\private\crt32st\lowio\osfinfo.c	D:\nt\private\crt32st\lowio\osfinfo.c
0x0004eeca	0x0005eeca	__open_osfhandle	external	D:\nt\private\crt32st\lowio\osfinfo.c	D:\nt\private\crt32st\lowio\osfinfo.c
0x0004ef6e	0x0005ef6e	_SetStdHandle	external		
0x0004ef74	0x0005ef74	__getbuf	external	D:\nt\private\crt32st\stdio\_getbuf.c	D:\nt\private\crt32st\stdio\_getbuf.c
0x0004efc4	0x0005efc4	_fflush	external	D:\nt\private\crt32st\stdio\fflush.c	D:\nt\private\crt32st\stdio\fflush.c
0x0004f010	0x0005f010	__flush	external	D:\nt\private\crt32st\stdio\fflush.c	D:\nt\private\crt32st\stdio\fflush.c
0x0004f084	0x0005f084	__flushall	external	D:\nt\private\crt32st\stdio\fflush.c	D:\nt\private\crt32st\stdio\fflush.c
0x0004f090	0x0005f090	flsall	static	D:\nt\private\crt32st\stdio\fflush.c	D:\nt\private\crt32st\stdio\fflush.c
0x0004f10c	0x0005f10c	__endstdio	external	D:\nt\private\crt32st\stdio\fflush.c	D:\nt\private\crt32st\stdio\fflush.c
0x0004f124	0x0005f124	__commit	external	D:\nt\private\crt32st\lowio\commit.c	D:\nt\private\crt32st\lowio\commit.c
0x0004f194	0x0005f194	_FlushFileBuffers	external		
0x0004f19a	0x0005f19a	__fcloseall	external	D:\nt\private\crt32st\stdio\closeall.c	D:\nt\private\crt32st\stdio\closeall.c
0x0004f1ca	0x0005f1ca	__heap_init	external	D:\nt\private\crt32st\heap\heapinit.c	D:\nt\private\crt32st\heap\heapinit.c
0x0004f1de	0x0005f1de	__heap_grow_emptylist	external	D:\nt\private\crt32st\heap\heapinit.c	D:\nt\private\crt32st\heap\heapinit.c
0x0004f22a	0x0005f22a	_VirtualAlloc	external		
0x0004f230	0x0005f230	__heap_abort	external	D:\nt\private\crt32st\heap\hpabort.c	D:\nt\private\crt32st\heap\hpabort.c
0x0004f240	0x0005f240	__isatty	external	D:\nt\private\crt32st\lowio\isatty.c	D:\nt\private\crt32st\lowio\isatty.c
0x0004f270	0x0005f270	__lseek	external	D:\nt\private\crt32st\lowio\lseek.c	D:\nt\private\crt32st\lowio\lseek.c
0x0004f2f0	0x0005f2f0	_SetFilePointer	external		
0x0004f2f6	0x0005f2f6	__read	external	D:\nt\private\crt32st\lowio\read.c	D:\nt\private\crt32st\lowio\read.c
0x0004f536	0x0005f536	_ReadFile	external		
0x0004f53c	0x0005f53c	__setargv	external	D:\nt\private\crt32st\startup\stdargv.c	D:\nt\private\crt32st\startup\stdargv.c
0x0004f5e0	0x0005f5e0	parse_cmdline	static	D:\nt\private\crt32st\startup\stdargv.c	D:\nt\private\crt32st\startup\stdargv.c
0x0004f75c	0x0005f75c	_GetModuleFileNameA	external		
0x0004f762	0x0005f762	__setenvp	external	D:\nt\private\crt32st\startup\stdenvp.c	D:\nt\private\crt32st\startup\stdenvp.c
0x0004f872	0x0005f872	__strdup	external	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
0x0004f8d2	0x0005f8d2	__strupr	external	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
0x0004f902	0x0005f902	__write	external	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
0x0004fb02	0x0005fb02	_atof	external	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
0x0004fb52	0x0005fb52	__fltin	external	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
0x0004fc22	0x0005fc22	_atol	external	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
0x0004fc9a	0x0005fc9a	_atoi	external	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
0x0004fcb2	0x0005fcb2	_tablook	external	compiler_contribution_087 [_tablook, _looktab]	c:\c6\\cmerge\
0x0004fcd6	0x0005fcd6	_looktab	external	compiler_contribution_087 [_tablook, _looktab]	c:\c6\\cmerge\
0x0004fd12	0x0005fd12	_loop_opt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004fe1a	0x0005fe1a	_only_once	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004fe5e	0x0005fe5e	_dom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004fe76	0x0005fe76	_iter_dom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004fe8a	0x0005fe8a	_exit_dom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004fef2	0x0005fef2	_is_outer	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004ff22	0x0005ff22	_tree_dom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0004ffb6	0x0005ffb6	_jmp_dom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050022	0x00060022	_loop_type	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005064e	0x0006064e	_long_lp_cnt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050652	0x00060652	_invar_chk	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000506be	0x000606be	_is_invar	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050736	0x00060736	_invariants	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000509f6	0x000609f6	_inv_tree	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050bb6	0x00060bb6	_lift_inv	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050cca	0x00060cca	_find_op	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050d2a	0x00060d2a	_cheap_invar	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050d86	0x00060d86	_induc_chk	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050ee6	0x00060ee6	_only_assign	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00050fae	0x00060fae	_addinduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005104a	0x0006104a	_freeinduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000510aa	0x000610aa	_addreduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000511ca	0x000611ca	_is_induc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00051206	0x00061206	_is_vinduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005125a	0x0006125a	_strn_reduce	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000514da	0x000614da	_find_reduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005178e	0x0006178e	_do_reduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00051d52	0x00061d52	_reduc_filter	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00051d86	0x00061d86	_namediff	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00051ed6	0x00061ed6	_make_addop	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00051efa	0x00061efa	_can_fold_induc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005204e	0x0006204e	_addinind	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000520de	0x000620de	_makeloopcnt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000521a2	0x000621a2	_blkmove	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005247a	0x0006247a	_bm_induc_expr	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000525ea	0x000625ea	_chk_depend	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005273a	0x0006273a	_rminduc	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005288a	0x0006288a	_dead_on_exit	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005293a	0x0006293a	_incr_val	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005298a	0x0006298a	_ind_remove	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00052ace	0x00062ace	_lftr	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00052cca	0x00062cca	_upper_bnd_ok	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00052dc2	0x00062dc2	_cvt_to_lcnt	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00052f7e	0x00062f7e	_dead_loop	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005306a	0x0006306a	_loop_remove	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000530fa	0x000630fa	_remove_blk	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000531a2	0x000631a2	_remove_blk_flow	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053242	0x00063242	_loop_cleanup	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053342	0x00063342	_header_cse	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000536d6	0x000636d6	_undagify	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005372a	0x0006372a	_undag1	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005384a	0x0006384a	_head_cprop	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005397a	0x0006397a	_tl_of	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x0005398e	0x0006398e	_bl_of	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x000539d6	0x000639d6	_ghashdump	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053a1e	0x00063a1e	_prghbit	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053a6e	0x00063a6e	_prbbv	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
0x00053ace	0x00063ace	_prbdom	external	compiler_contribution_088 [_loop_opt, _only_once, _dom...]	c:\c6\\cmerge\
